Data;Ano;MesNum;Mês;MesLongo;AnoMes;Periodo;proprietario;proprietario_filtro;Proprietario_Nome_Valido;subdominio;tema;tipo;produtos_digisac;Produto_Curto;card_financeiro;tipo_servico;motivo_downgrade;Situacao_Down;descricao;qtd_servicos;total_up_RS;total_down_RS;Movimento;criacao_url;Tempo_vida_cli;Faixa_Vida
07/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Luis Siqueira;Luis Siqueira;True;solucert;Downgrade;Não informado;IA Agent;IA Agent;https://app.pipefy.com/open-cards/1229646417;Migração/Outro;Não viu valor agregado;Redução de custo;redução do agente inteligente - 1000 créditos CLIENTE disse que no momento não fez sentido para seu tipo de operação e não entrou e detalhes;1;0.0;0.0;Downgrade;;;Não calculado
08/10/2025;2025;10;Out.;outubro;2025-10;Out./25;80402395;Usuário inexistente;False;adornoadvocacia;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1230559649;Migração/Outro;Não se adaptou ao produto;Outros motivos descritos;Cliente alega que não se adaptou a ao recurso. Não fez sentido para seu escritório.;1;0.0;0.0;Downgrade;;;Não calculado
08/10/2025;2025;10;Out.;outubro;2025-10;Out./25;80402395;Usuário inexistente;False;tambourgi;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1230490277;Migração/Outro;Falta de Funcionalidade;Redução de custo;- Durante o atendimento, a cliente informou que deseja uma planilha mais completa para acompanhamento do funil de vendas, buscando uma visualização mais clara e prática das informações. Mencionou que, com a planilha, conseguirá atender bem às suas necessidades e ainda reduzir custos. Por esse motivo, optou pela remoção da funcionalidade correspondente no sistema.;1;0.0;0.0;Downgrade;;;Não calculado
08/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Leticia Silva;Leticia Silva;True;egpiracicaba;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1230195276;Migração/Outro;Falta de Funcionalidade;Outros motivos descritos;Down referente ao Funil de Vendas. Recurso não deu certo para o modelo de atuação de cliente, prefere seguir com o uso das tags.;1;0.0;0.0;Downgrade;;;Não calculado
08/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Leticia Silva;Leticia Silva;True;raquelc;Downgrade;Não informado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;https://app.pipefy.com/open-cards/1230176693;Migração/Outro;Redução de demanda;Redução de custo;Down referente a conexão adicional de whatsapp (estava dando erro para cliente fazer pelo meu plano).;1;0.0;0.0;Downgrade;;;Não calculado
08/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Leticia Silva;Leticia Silva;True;temconsig;Downgrade;Não informado;Servidores;Servidores;https://app.pipefy.com/open-cards/1230291451;Migração/Outro;Migrando de Plataforma;Troca de solução / concorrente;Down referente ao servidor 16/32. Cliente vai manter a plataforma apenas para consulta, pois, passou por um stress muito grande durante o mês de julho com a mesma e resolveu realizar a troca.;1;0.0;0.0;Downgrade;;;Não calculado
08/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Sem proprietário;Usuário inexistente;False;vivahospedagens;Downgrade;Não informado;IA Copiloto;IA Copiloto;https://app.pipefy.com/open-cards/1230547854;Migração/Outro;Falta de Funcionalidade;Outros motivos descritos;Down Combo do lançamento - IA Copiloto, prefere continuar apenas com a trancrição.;1;0.0;0.0;Downgrade;;;Não calculado
09/10/2025;2025;10;Out.;outubro;2025-10;Out./25;80401157;Usuário inexistente;False;maccpromotora;Downgrade;Não informado;"Conexão Facebook Messenger; Conexão Instagram Direct; Conexão adicional de WhatsApp";Conexão Facebook Messenger + outros;https://app.pipefy.com/open-cards/1231444292;Migração/Outro;Dificuldade financeira;Redução de custo;Downgrade:   01 Conexão Facebook = R$ 89,00 | 01 Conexão Instagram = R$ 89,00 | 1 Conexões adicionais WhatsApp Standard = R$ 89,00 e 1 Conexões adicionais WhatsApp Standard = Bonificada  Motivo: Redução de custos na fatura da Digisac.;3;0.0;0.0;Downgrade;;;Não calculado
09/10/2025;2025;10;Out.;outubro;2025-10;Out./25;80402395;Usuário inexistente;False;pontosystem;Downgrade;Não informado;Servidores;Servidores;https://app.pipefy.com/open-cards/1231083090;Migração/Outro;Não viu valor agregado;Redução de custo;Cliente cliente  sobre a necessidade do servidor. Porém não deseja continuar com o investimento.;1;0.0;0.0;Downgrade;;;Não calculado
09/10/2025;2025;10;Out.;outubro;2025-10;Out./25;82573565;Usuário inexistente;False;vanessasolucoes;Downgrade;Não informado;"IA Agent; Usuário adicional";"IA Agent; Usuário adicional";https://app.pipefy.com/open-cards/1231386430;Migração/Outro;Dificuldade financeira;Redução de custo;Downgrade - IA Agente - 1.000 créditos - R$ 112,90 | Motivo: Ajustes de orçamento e 1 usuário adicional R$ 29,00 - Orientado a fazer pelo meu plano | Protocolo:202510091516610;2;0.0;0.0;Downgrade;;;Não calculado
09/10/2025;2025;10;Out.;outubro;2025-10;Out./25;83205771;Usuário inexistente;False;certdados;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1231222797;Migração/Outro;Não viu valor agregado;Redução de custo;Motivo: não conseguiu trabalhar com o recurso e prefere a Digisac apenas para conversação. Após confirmar que já havia realizado treinamentos, o cliente reafirmou a intenção de cancelar, pois não utiliza.;1;0.0;0.0;Downgrade;;;Não calculado
09/10/2025;2025;10;Out.;outubro;2025-10;Out./25;83205771;Usuário inexistente;False;juliacamposadv;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1231351032;Migração/Outro;Falta de Funcionalidade;Processo/uso operacional;Motivo: O cliente considerou o funil de vendas incompleto, pois esperava que os leads fossem automaticamente classificados e avançassem pelas etapas, como em outros CRMs.;1;0.0;0.0;Downgrade;;;Não calculado
09/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Leticia Silva;Leticia Silva;True;globocelulares;Downgrade;Não informado;"IA Copiloto; Funil de vendas";"IA Copiloto; Funil de vendas";https://app.pipefy.com/open-cards/1231442674;Migração/Outro;Não se adaptou ao produto;Cancelamento / encerramento;Não estão sendo utilizados, ele sugeriu que o chat mostre informações do funil, como negociações em aberto, para tornar o uso mais eficiente. Porém, como isso ainda não existe e o recurso não está sendo usado, decidiram cancelar por enquanto.;2;0.0;0.0;Downgrade;;;Não calculado
09/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Leticia Silva;Leticia Silva;True;politone;Downgrade;Não informado;"Texto Mágico; Resumo Inteligente; Funil de vendas; Chat interno";Texto Mágico + outros;https://app.pipefy.com/open-cards/1231107809;Migração/Outro;Sem informação;Outros motivos descritos;Down referente a: IA texto mágico, Resumo Inteligente, Funil de Vendas e Chat Interno. Cliente disse apenas que recursos não estavam sendo utilizados, não deu muitos detalhes.;4;0.0;0.0;Downgrade;;;Não calculado
09/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Leticia Silva;Leticia Silva;True;trigimob;Downgrade;Não informado;Conexão Instagram Direct;Conexão Instagram Direct;https://app.pipefy.com/open-cards/1231236832;Migração/Outro;Falta de Funcionalidade;Outros motivos descritos;Down referente a Conexão Instagram Direct, cliente não estava utilizando.;1;0.0;0.0;Downgrade;;;Não calculado
10/10/2025;2025;10;Out.;outubro;2025-10;Out./25;80401167;Usuário inexistente;False;gwa;Downgrade;Não informado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;https://app.pipefy.com/open-cards/1231890538;Migração/Outro;Sem informação;Cancelamento / encerramento;Downgrade 2 conexões oficiais  API - 11 93077-2781 WhatsApp Oficial [5511910440608] Segundo cliente já fez o cancelamento via Broker Gupshup;1;0.0;0.0;Downgrade;;;Não calculado
10/10/2025;2025;10;Out.;outubro;2025-10;Out./25;83205771;Usuário inexistente;False;clinicarevive;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1232236436;Migração/Outro;Solução própria;Troca de solução / concorrente;Down - Funil de vendas - Protocolo: 202510101519499 Motivo: A cliente disse que suas funcionárias optaram por manter um fluxo pela planilha, além disso, disse que está satisfeita com o recurso e que não tem nenhum feedback constrututivo;1;0.0;0.0;Downgrade;;;Não calculado
10/10/2025;2025;10;Out.;outubro;2025-10;Out./25;83205771;Usuário inexistente;False;genovacorretora;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1232024950;Migração/Outro;Redução de funcionários;Redução de custo;Down - Funil de venda - Protocolo: 202510101519391 Motivo: Cliente está sem funcionários, deseja reduzir os custos e disse que não há pessoas no time para utilizar o recurso.;1;0.0;0.0;Downgrade;;;Não calculado
10/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Leticia Silva;Leticia Silva;True;betbis;Downgrade;Não informado;"Conexão Facebook Messenger; Conexão Instagram Direct";Conexão Facebook Messenger + outros;https://app.pipefy.com/open-cards/1231837493;Migração/Outro;Falta de Funcionalidade;Outros motivos descritos;Down referente as conexões de Instagram e Facebook, empresa não está mais recebendo clientes por elas.;2;0.0;0.0;Downgrade;;;Não calculado
10/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Leticia Silva;Leticia Silva;True;ganss;Downgrade;Não informado;"Chat interno; Conexão adicional de WhatsApp; Conexão Instagram Direct; Conexão Facebook Messenger";Chat interno + outros;https://app.pipefy.com/open-cards/1232258208;Migração/Outro;Dificuldade financeira;Redução de custo;Down referente a chat interno, 2 conexões de WhatsApp, Conexão de Instagram e Conexão de Messenger Facebook, cliente está em uma fase de redução de custos.;4;0.0;0.0;Downgrade;;;Não calculado
10/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Leticia Silva;Leticia Silva;True;moreiraadv;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1232407215;Migração/Outro;Falta de Funcionalidade;Processo/uso operacional;Down referente ao Funil de Vendas, cliente insatisfeito, pois não é uma ferramenta automatizada.;1;0.0;0.0;Downgrade;;;Não calculado
10/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Leticia Silva;Leticia Silva;True;organtecassessoria;Downgrade;Não informado;Servidores;Servidores;https://app.pipefy.com/open-cards/1234472046;Migração/Outro;Sem informação;Outros motivos descritos;Down referente ao servidor 2/4, cliente não deu mais retorno.;1;0.0;0.0;Downgrade;;;Não calculado
13/10/2025;2025;10;Out.;outubro;2025-10;Out./25;80402395;Usuário inexistente;False;evolucaoimpressos;Downgrade;Não informado;Chat interno;Chat interno;https://app.pipefy.com/open-cards/1234561331;Migração/Outro;Falta de Funcionalidade;Cancelamento / encerramento;O cliente deseja cancelar o recurso porque considera a plataforma pouco dinâmica em comparação ao Teams, que ele utiliza atualmente. Ele mencionou que o sistema não atendeu às suas necessidades no momento e, por isso, acabou usando muito pouco.;1;0.0;0.0;Downgrade;;;Não calculado
13/10/2025;2025;10;Out.;outubro;2025-10;Out./25;80402395;Usuário inexistente;False;regianequintaoadv;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1234253893;Migração/Outro;Problema sistêmico (cliente);Cancelamento / encerramento;Cliente relatou que a implantação de tráfego pago no escritório não será realizada no momento. Foi informado que o motivo do cancelamento se deve ao fato de o tráfego pago ainda não ter sido implantado no escritório. Consequentemente, a solicitação de implantação foi cancelada.;1;0.0;0.0;Downgrade;;;Não calculado
13/10/2025;2025;10;Out.;outubro;2025-10;Out./25;80402395;Usuário inexistente;False;rnvcontabil;Downgrade;Não informado;"Funil de vendas; Usuário adicional";"Funil de vendas; Usuário adicional";https://app.pipefy.com/open-cards/1234280426;Migração/Outro;Problema sistêmico (cliente);Problema técnico / limitação;Cliente alega que, na prática, os funcionários não chegaram a utilizar o recurso ou serviço em questão.;2;0.0;0.0;Downgrade;;;Não calculado
13/10/2025;2025;10;Out.;outubro;2025-10;Out./25;83205771;Usuário inexistente;False;atendimentovoebem;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1234244605;Migração/Outro;Redução de funcionários;Redução de custo;Downgrade - Funil de vendas - Protocolo: 202510131520712 - Motivo: O cliente contratou o serviço, disse que ele estava dentro das expectativas e que funcionou direitinho, mas que não conseguiu encaixar na rotina do time, e não utilizaram. Apesar de ter oferecido treinamento e ter compreendido o motivo, o cliente desejou seguir com o cancelamento, pois também diminuiu a quantidade de colaborador.;1;0.0;0.0;Downgrade;;;Não calculado
13/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Leticia Silva;Leticia Silva;True;italineacampinas;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1234339527;Migração/Outro;Não se adaptou ao produto;Processo/uso operacional;Down referente ao Funil de Vendas, cliente decidiu organizar essas infos de outra maneira.;1;0.0;0.0;Downgrade;;;Não calculado
13/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Melissa Duarte;Melissa Duarte;True;cmadvogados;Downgrade;Não informado;IA Agent;IA Agent;https://app.pipefy.com/open-cards/1234394885;Migração/Outro;Não se adaptou ao produto;Outros motivos descritos;Down Agente Inteligente 1000 créditos;1;0.0;0.0;Downgrade;;;Não calculado
13/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Vinicius Simões;Vinicius Simões;True;fit;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1234422536;Migração/Outro;Não se adaptou ao produto;Processo/uso operacional;Downgrade: - Funil de Vendas - R$ 49,00  Motivo: segundo o cliente, sua equipe não se adaptou com a ferramenta. Ele explicou que, pelo fato do preenchimento das oportunidades ser de forma manual, a equipe não fazia este tipo de trabalho, gerando divergências nas informações.;1;0.0;0.0;Downgrade;;;Não calculado
13/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Vinicius Simões;Vinicius Simões;True;impercid;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1234463043;Migração/Outro;Não se adaptou ao produto;Outros motivos descritos;Downgrade: - Funil de Vendas - R$ 49,00  Motivo: o cliente explicou que sua equipe não se adaptou ao produto e, como haviam contratado apenas para testar de comparar com o CRM que já tinham, viram que seria melhor manter o outro sistema, ao invés do Funil de Vendas da Digisac.;1;0.0;0.0;Downgrade;;;Não calculado
14/10/2025;2025;10;Out.;outubro;2025-10;Out./25;82573565;Usuário inexistente;False;rfioravanteadv;Downgrade;Não informado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;https://app.pipefy.com/open-cards/1235472672;Migração/Outro;Sem informação;Outros motivos descritos;Cliente tem 2 conexões standard, quer migrar uma delas para uma conexão oficial. O plano atual da cliente é WABA. Orientação: Realizar um down depois um up;1;0.0;0.0;Downgrade;;;Não calculado
14/10/2025;2025;10;Out.;outubro;2025-10;Out./25;83205771;Usuário inexistente;False;distribuidoraizagura;Downgrade;Não informado;Texto Mágico;Texto Mágico;https://app.pipefy.com/open-cards/1235413652;Migração/Outro;Dificuldade financeira;Redução de custo;Down - Texto mágico 10.000 créditos - Protocolo: 202510141522223 - Motivo: O cliente quer reduzir custos da empresa e quanto paga na DigiSac;1;0.0;0.0;Downgrade;;;Não calculado
14/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Leticia Silva;Leticia Silva;True;bdaadvogados;Downgrade;Não informado;Combo de IA's;Combo de IA's;https://app.pipefy.com/open-cards/1235343186;Migração/Outro;Falta de Funcionalidade;Outros motivos descritos;Down referente ao Combo do lançamento - IA Texto Mágico.;1;0.0;0.0;Downgrade;;;Não calculado
14/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Leticia Silva;Leticia Silva;True;bdaadvogados;Downgrade;Não informado;Combo de IA's;Combo de IA's;https://app.pipefy.com/open-cards/1234968289;Migração/Outro;Falta de Funcionalidade;Outros motivos descritos;Cliente tinha um combo contratado, porém, o resumo inteligente não estava sendo muito útil, decidiu manter apenas o texto mágico e a transcrição de áudio.;1;0.0;0.0;Downgrade;;;Não calculado
14/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Sem proprietário;Usuário inexistente;False;falecomaelabora;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1235156728;Migração/Outro;Falta de Funcionalidade;Outros motivos descritos;Cliente alega que migrou para um CRM. Sem mais informações.;1;0.0;0.0;Downgrade;;;Não calculado
14/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Viviane Vieira;Viviane Vieira;True;factafranquiacuritiba;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1235209068;Migração/Outro;Não se adaptou ao produto;Redução de custo;Tipo: Downgrade Produto: Funil de Vendas Valor: R$ 49,00 URL: factafranquiacuritiba Protocolo: 202510141522225;1;0.0;0.0;Downgrade;;;Não calculado
15/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Leticia Silva;Leticia Silva;True;placasexpress;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1237303538;Migração/Outro;Falta de Funcionalidade;Outros motivos descritos;Down Funil de Vendas, cliente preferiu permanecer apenas com o CRM.;1;0.0;0.0;Downgrade;;;Não calculado
15/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Leticia Silva;Leticia Silva;True;simplificapn;Downgrade;Não informado;Combo de IA's;Combo de IA's;https://app.pipefy.com/open-cards/1236663361;Migração/Outro;Não viu valor agregado;Redução de custo;Cliente disse que resumo inteligente está com erros mas que não quer seguir com ajustes e texto mágico não está utilizando, vai continuar apenas com a transcrição.;1;0.0;0.0;Downgrade;;;Não calculado
16/10/2025;2025;10;Out.;outubro;2025-10;Out./25;80402395;Usuário inexistente;False;tvlua;Downgrade;Não informado;"Servidores; Usuário adicional; Conexão adicional de WhatsApp";Servidores + outros;https://app.pipefy.com/open-cards/1237804548;Migração/Outro;Banimento;Redução de custo;Cliente alega que está aguardando recuperação do numero junto a META. Alega tbm redução de custos.;3;0.0;0.0;Downgrade;;;Não calculado
16/10/2025;2025;10;Out.;outubro;2025-10;Out./25;82573565;Usuário inexistente;False;cantinaemcasa;Downgrade;Não informado;"Texto Mágico; Transcrição de Áudio";"Texto Mágico; Transcrição de Áudio";https://app.pipefy.com/open-cards/1238111721;Migração/Outro;Solução própria;Troca de solução / concorrente;Downgrade - IA Texto Mágico - 1.000 créditos R$ 19,90 e IA Transcrição de áudio - Plano 1.000 minutos R$ 49,00 | Protocolo: 202510161526004;2;0.0;0.0;Downgrade;;;Não calculado
16/10/2025;2025;10;Out.;outubro;2025-10;Out./25;83205771;Usuário inexistente;False;moreno;Downgrade;Não informado;"Servidores; Resumo Inteligente; Transcrição de Áudio";Servidores + outros;https://app.pipefy.com/open-cards/1237801932;Migração/Outro;Migrando de Plataforma;Troca de solução / concorrente;Motivo: A empresa evoluiu para operações mais complexas e precisa de um CRM mais robusto, com maior automação, métricas detalhadas, integrações com marketing e ferramentas avançadas de disparo, que a DigiSac atualmente não oferece. A decisão para atender melhor aos novos contratos e operações, não por insatisfação com a DigiSac, da qual o cliente elogia suporte, confiabilidade e evolução da plataforma.;3;0.0;0.0;Downgrade;;;Não calculado
16/10/2025;2025;10;Out.;outubro;2025-10;Out./25;83205771;Usuário inexistente;False;nowpromotora;Downgrade;Não informado;Conexão Instagram Direct;Conexão Instagram Direct;https://app.pipefy.com/open-cards/1237765983;Migração/Outro;Dificuldade financeira;Redução de custo;Downgrade - Conexão com INstagram - Protocolo: 202510161525994 - Motivo: Redução de gastos (está fazendo downgrade de muita coisa);1;0.0;0.0;Downgrade;;;Não calculado
16/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Leticia Silva;Leticia Silva;True;mcocontabil;Downgrade;Não informado;Integração;Integração;https://app.pipefy.com/open-cards/1237779497;Migração/Outro;Falta de Funcionalidade;Processo/uso operacional;Down Integração Asaas, cliente disse que não está funcionando da forma que ele esperava, mas que não é algo relacionado a ferramenta, mas sim em relação a sua operação.;1;0.0;0.0;Downgrade;;;Não calculado
16/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Melissa Duarte;Melissa Duarte;True;macrosinosveiculos;Downgrade;Não informado;Conexão Facebook Messenger;Conexão Facebook Messenger;https://app.pipefy.com/open-cards/1238074384;Migração/Outro;Não se adaptou ao produto;Problema técnico / limitação;O cliente solicitou a remoção do serviço, pois a integração com o Messenger não atendeu às expectativas. Ele esperava que as mensagens do Marketplace fossem direcionadas automaticamente para o DigiSac, mas a integração abrange apenas as mensagens da página da loja — canal que quase não recebe contatos. Essa limitação não havia ficado clara anteriormente e tornou o uso da ferramenta pouco útil para a operação.;1;0.0;0.0;Downgrade;;;Não calculado
16/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Vinicius Simões;Vinicius Simões;True;columnaadvocacia;Downgrade;Não informado;IA Agent;IA Agent;https://app.pipefy.com/open-cards/1237833980;Migração/Outro;Não viu valor agregado;Redução de custo;Downgrade: - IA Agente Inteligente com 1.000 créditos - R$ 112,90  Motivo: O cliente explicou que, devido a reconfiguração do seu bot, ele não viu mais utilidade no uso do Agente Inteligente.;1;0.0;0.0;Downgrade;;;Não calculado
17/10/2025;2025;10;Out.;outubro;2025-10;Out./25;82573565;Usuário inexistente;False;deniscavalcantiadvocacia;Downgrade;Não informado;IA Copiloto;IA Copiloto;https://app.pipefy.com/open-cards/1238160432;Migração/Outro;Não se adaptou ao produto;Outros motivos descritos;Downgrade - IA Copiloto - 1.000 créditos R$ 72,90 | Motivo: Não atendeu a dinâmica do escritório | Protocolo: 202510171526428;1;0.0;0.0;Downgrade;;;Não calculado
17/10/2025;2025;10;Out.;outubro;2025-10;Out./25;83205771;Usuário inexistente;False;zaltronadv;Downgrade;Não informado;Integração;Integração;https://app.pipefy.com/open-cards/1238385887;Migração/Outro;Integração (responsabilidade terceiro);Outros motivos descritos;Downgrade - Integração com a RD Station - Protocolo: 202510171526814 Motivo: Descontratou a RD;1;0.0;0.0;Downgrade;;;Não calculado
17/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Leticia Silva;Leticia Silva;True;rhed;Downgrade;Não informado;Servidores;Servidores;https://app.pipefy.com/open-cards/1238491739;Migração/Outro;Redução de demanda;Redução de custo;Alguns sócios saíram da empresa, o que reduziu a demanda, cliente apenas com 2 funcionários.;1;0.0;0.0;Downgrade;;;Não calculado
17/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Leticia Silva;Leticia Silva;True;thaislimaatelier;Downgrade;Não informado;Texto Mágico;Texto Mágico;https://app.pipefy.com/open-cards/1238282352;Migração/Outro;Não se adaptou ao produto;Outros motivos descritos;Down referente ao Agente IA, cliente disse que não está funcionando, sugeri auxílio do suporte para as devidas configurações mas cliente disse que já fez iso e então desisitiu.;1;0.0;0.0;Downgrade;;;Não calculado
20/10/2025;2025;10;Out.;outubro;2025-10;Out./25;80402395;Usuário inexistente;False;ourovix;Downgrade;Não informado;Distribuição automática;Distribuição automática;https://app.pipefy.com/open-cards/1240009309;Migração/Outro;Não se adaptou ao produto;Problema técnico / limitação;Durante o atendimento, a cliente relatou que, aos finais de semana, as mensagens recebidas na plataforma se acumulam, e que, na segunda-feira, quando as vendedoras iniciam o expediente, todas as mensagens são direcionadas automaticamente para a primeira vendedora que acessa o sistema.  A cliente destacou que essa dinâmica tem gerado problemas na distribuição dos atendimentos, pois, muitas vezes, uma vendedora inicia o trabalho antes da outra que pode ainda estar se preparando e acaba recebendo todas as mensagens acumuladas, prejudicando a divisão equilibrada entre as colaboradoras.  Ela informou que essa situação tem ocorrido desde a ativação da configuração atual e manifestou que o modelo não é viável para sua operação. Diante disso, afirmou preferir manter o processo manual de transferência das mensagens entre as vendedoras.;1;0.0;0.0;Downgrade;;;Não calculado
20/10/2025;2025;10;Out.;outubro;2025-10;Out./25;83205771;Usuário inexistente;False;lojaconstroi;Downgrade;Não informado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;https://app.pipefy.com/open-cards/1239721455;Migração/Outro;Redução de funcionários;Redução de custo;Down- 1 conexão de Whatsapp - Protocolo: 202510201528427;1;0.0;0.0;Downgrade;;;Não calculado
20/10/2025;2025;10;Out.;outubro;2025-10;Out./25;83205771;Usuário inexistente;False;lojaconstroi;Downgrade;Não informado;Usuário adicional;Usuário adicional;https://app.pipefy.com/open-cards/1239712659;Migração/Outro;Redução de funcionários;Redução de custo;Down - 2 usuários - Protocolo: 202510201528427 - Foi aberto uma exceção para que não fosse removido o bonificado, o cliente foi informado que em uma próxima esse usuário será removido;1;0.0;0.0;Downgrade;;;Não calculado
20/10/2025;2025;10;Out.;outubro;2025-10;Out./25;83205771;Usuário inexistente;False;seguraltaibiuna;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1239835476;Migração/Outro;Solução própria;Troca de solução / concorrente;Motivo: A cliente relatou que a equipe não se adaptou ao recurso e que deseja continuar apenas com o Trello. Ela mencionou que recebeu treinamento e todo apoio da nossa equipe, mas desejou dar continuidade no Downgrade;1;0.0;0.0;Downgrade;;;Não calculado
20/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Leticia Silva;Leticia Silva;True;floresadvocacia;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1240011411;Migração/Outro;Não viu valor agregado;Redução de custo;Achou a ferramenta muito burocrática de ser utilizada, sem automações, etc.;1;0.0;0.0;Downgrade;;;Não calculado
20/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Leticia Silva;Leticia Silva;True;nowpromotora;Downgrade;Não informado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;https://app.pipefy.com/open-cards/1239612055;Migração/Outro;Redução de demanda;Redução de custo;Down referente a 2 conexões oficiais, cliente já havia solicitado a baixa mas ainda não tinha sido removido do agnus.;1;0.0;0.0;Downgrade;;;Não calculado
20/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Luis Siqueira;Luis Siqueira;True;atendimentoparseint;Downgrade;Não informado;Combo de IA's;Combo de IA's;https://app.pipefy.com/open-cards/1239611706;Migração/Outro;Não se adaptou ao produto;Outros motivos descritos;O cliente mencionou que imaginava que o formato em que as IAs funcionavam era algo mais próximo do que ele esperava, mas não quis fornecer mais detalhes sobre isso.;1;0.0;0.0;Downgrade;;;Não calculado
20/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Tadiane Biason;Tadiane Biason;True;propagcontabil;Downgrade;Não informado;Chat interno;Chat interno;https://app.pipefy.com/open-cards/1239636952;Migração/Outro;Não se adaptou ao produto;Redução de custo;Tipo: Downgrade Produto: Chat Interno Valor: 89,00 URL: propagcontabil Protocolo:202510201528154;1;0.0;0.0;Downgrade;;;Não calculado
20/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Vinicius Simões;Vinicius Simões;True;silveiraclinica;Downgrade;Não informado;Conexão Facebook Messenger;Conexão Facebook Messenger;https://app.pipefy.com/open-cards/1239623094;Migração/Outro;Não se adaptou ao produto;Outros motivos descritos;Donwgrade: - 1x Conexão de Facebook - R$ 89,00  Motivo: Segundo o cliente, devido ao túnel de 24h da conexão, eles não estavam conseguindo ter um atendimento muito efetivo com seus clientes.;1;0.0;0.0;Downgrade;;;Não calculado
21/10/2025;2025;10;Out.;outubro;2025-10;Out./25;80401157;Usuário inexistente;False;vpoviagens;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1240812670;Migração/Outro;Desistência da contratação;Produto desnecessário;Downgrade Funil de vendas = R$ 49,90/mensais  -> Não estamos utilizando, se tornou um gasto desnecessário.;1;0.0;0.0;Downgrade;;;Não calculado
