Data;Ano;MesNum;Mês;MesLongo;AnoMes;Periodo;proprietario;proprietario_filtro;Proprietario_Nome_Valido;subdominio;tema;tipo;produtos_digisac;Produto_Curto;card_financeiro;tipo_servico;motivo_downgrade;Situacao_Down;descricao;qtd_servicos;total_up_RS;total_down_RS;Movimento;criacao_url;Tempo_vida_cli;Faixa_Vida;Produto_Individual;produtos_digisac_original;Categoria;Status_Consideracao;Motivo_Consideracao
04/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Tadiane Biason;Tadiane Biason;True;myshopgoiania;Downgrade;Não informado;Chat interno;Chat interno;—;Migração/Outro;Desistência da contratação;Outros motivos descritos;"Motivo do downgrade  ""Internamente não estamos usando para ser direto. por isso essa motivação."" não aceitou treinamento. Solicitado pelo e-mail luan@starpurificadores.com.br";1;0.0;0.0;Downgrade;;;Não calculado;Chat interno;"Chat interno; Distribuição automática; Funil de vendas";Módulos;Não considerado;Sem link no Card Financeiro
04/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Tadiane Biason;Tadiane Biason;True;myshopgoiania;Downgrade;Não informado;Distribuição automática;Distribuição automática;—;Migração/Outro;Desistência da contratação;Outros motivos descritos;"Motivo do downgrade  ""Internamente não estamos usando para ser direto. por isso essa motivação."" não aceitou treinamento. Solicitado pelo e-mail luan@starpurificadores.com.br";1;0.0;0.0;Downgrade;;;Não calculado;Distribuição automática;"Chat interno; Distribuição automática; Funil de vendas";Módulos;Não considerado;Sem link no Card Financeiro
04/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Tadiane Biason;Tadiane Biason;True;myshopgoiania;Downgrade;Não informado;Funil de vendas;Funil de vendas;—;Migração/Outro;Desistência da contratação;Outros motivos descritos;"Motivo do downgrade  ""Internamente não estamos usando para ser direto. por isso essa motivação."" não aceitou treinamento. Solicitado pelo e-mail luan@starpurificadores.com.br";1;0.0;0.0;Downgrade;;;Não calculado;Funil de vendas;"Chat interno; Distribuição automática; Funil de vendas";Módulos;Não considerado;Sem link no Card Financeiro
05/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Usuário não identificado;Usuário inexistente;False;amorsaudesaovicente;Upgrade;Não informado;Pacotes SMS Disparo em Massa;Pacotes SMS Disparo em Massa;—;Migração/Outro;Não informado;Outros motivos descritos;Contratação de créditos SMS 100 (Antes da contratação havia 0 créditos na conta);1;0.0;0.0;Upgrade;;;Não calculado;Pacotes SMS Disparo em Massa;Pacotes SMS Disparo em Massa;SMS;Não considerado;Sem link no Card Financeiro
05/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Usuário não identificado;Usuário inexistente;False;clinicalifetime;Migração para número oficial;Não informado;Migração para número oficial;Migração para número oficial;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Migração;;;Não calculado;Migração para número oficial;Migração para número oficial;Conexão;Não considerado;Sem link no Card Financeiro
05/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Usuário não identificado;Usuário inexistente;False;floracred;Downgrade;Não informado;Usuário adicional;Usuário adicional;—;Migração/Outro;Redução de funcionários;Redução de custo;Downgrade 03 usuários adicionais  Relato: Redução de funcionários;1;0.0;0.0;Downgrade;;;Não calculado;Usuário adicional;Usuário adicional;Usuários;Não considerado;Sem link no Card Financeiro
05/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Usuário não identificado;Usuário inexistente;False;manipulacaorosa;Upgrade;Não informado;Servidores;Servidores;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Upgrade;;;Não calculado;Servidores;Servidores;Servidor;Não considerado;Sem link no Card Financeiro
05/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Leticia Silva;Leticia Silva;True;premiumtax6290;Downgrade;Não informado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;—;Migração/Outro;Redução de demanda;Redução de custo;Cliente havia contratado apenas a conexão como reserva para que estava banida.;1;0.0;0.0;Downgrade;;;Não calculado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;Conexão;Não considerado;Sem link no Card Financeiro
05/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Sem proprietário;Usuário inexistente;False;goldenlance;Upgrade;Não informado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Upgrade;;;Não calculado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;Conexão;Não considerado;Sem link no Card Financeiro
05/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Sem proprietário;Usuário inexistente;False;mecgestao;Solicitação de Teste;Não informado;Funil de vendas;Funil de vendas;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Teste;;;Não calculado;Funil de vendas;Funil de vendas;Módulos;Não considerado;Sem link no Card Financeiro
05/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Vinicius Simões;Vinicius Simões;True;mellomarques;Solicitação de Bonificação e Desconto;Não informado;Usuário adicional;Usuário adicional;—;Migração/Outro;Não informado;Outros motivos descritos;Bonificação: - 1x Usuário adicional  Motivo: a cliente entrou em contato solicitando algum desconto em sua plataforma e, devido a quantidade de usuários adicionais ser maior ou igual a 10, bonifiquei um usuário.;1;0.0;0.0;__EXCLUIR__;;;Não calculado;Usuário adicional;Usuário adicional;Usuários;Não considerado;Sem link no Card Financeiro
06/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Usuário não identificado;Usuário inexistente;False;redemundialtelhas;Solicitação de Teste;Não informado;Funil de vendas;Funil de vendas;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Teste;;;Não calculado;Funil de vendas;Funil de vendas;Módulos;Não considerado;Sem link no Card Financeiro
06/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Usuário não identificado;Usuário inexistente;False;cpo;Criação de URL;Não informado;URL;URL;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Criação de URL;;;Não calculado;URL;"URL; Usuário adicional; Servidores";URL;Não considerado;Sem link no Card Financeiro
06/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Usuário não identificado;Usuário inexistente;False;cpo;Criação de URL;Não informado;Usuário adicional;Usuário adicional;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Criação de URL;;;Não calculado;Usuário adicional;"URL; Usuário adicional; Servidores";Usuários;Não considerado;Sem link no Card Financeiro
06/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Usuário não identificado;Usuário inexistente;False;cpo;Criação de URL;Não informado;Servidores;Servidores;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Criação de URL;;;Não calculado;Servidores;"URL; Usuário adicional; Servidores";Servidor;Não considerado;Sem link no Card Financeiro
06/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Leticia Silva;Leticia Silva;True;yelt;Solicitação de Bonificação e Desconto;Não informado;Usuário adicional;Usuário adicional;—;Migração/Outro;Não informado;Redução de custo;Liberação de teste referente ao chat interno, válido até o dia 13 de novembro de 2025 + bonificação de dois usuários, pois cliente contratou 18. Ela está ciente de que os primeiros a serem removidos são os bonificados, se ela for realizar alguma redução futuramente.;1;0.0;0.0;__EXCLUIR__;;;Não calculado;Usuário adicional;Usuário adicional;Usuários;Não considerado;Sem link no Card Financeiro
06/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Leticia Silva;Leticia Silva;True;yelt;Solicitação de Teste;Não informado;Chat interno;Chat interno;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Teste;;;Não calculado;Chat interno;Chat interno;Módulos;Não considerado;Sem link no Card Financeiro
06/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Priscila Pavani;Priscila Pavani;True;barcelossop1;Upgrade;Não informado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;—;Migração/Outro;Não informado;Redução de custo;Tipo: Upgrade Produto: 1 conexão de whats comum + 2 usuários Valor: R$ 59,00 + R$ 50,00 = R$ 109,00 URL: barcelossop1 Protocolo: 202511031544029;1;0.0;0.0;Upgrade;;;Não calculado;Conexão adicional de WhatsApp;"Conexão adicional de WhatsApp; Usuário adicional";Conexão;Não considerado;Sem link no Card Financeiro
06/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Priscila Pavani;Priscila Pavani;True;barcelossop1;Upgrade;Não informado;Usuário adicional;Usuário adicional;—;Migração/Outro;Não informado;Redução de custo;Tipo: Upgrade Produto: 1 conexão de whats comum + 2 usuários Valor: R$ 59,00 + R$ 50,00 = R$ 109,00 URL: barcelossop1 Protocolo: 202511031544029;1;0.0;0.0;Upgrade;;;Não calculado;Usuário adicional;"Conexão adicional de WhatsApp; Usuário adicional";Usuários;Não considerado;Sem link no Card Financeiro
07/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Usuário não identificado;Usuário inexistente;False;yagoviagens;Upgrade;Não informado;Funil de vendas;Funil de vendas;—;Migração/Outro;Não informado;Outros motivos descritos;Upgrade Funil de vendas = R$ 89,90/mensal;1;0.0;0.0;Upgrade;;;Não calculado;Funil de vendas;Funil de vendas;Módulos;Não considerado;Sem link no Card Financeiro
07/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Usuário não identificado;Usuário inexistente;False;clinicallsolutions;Solicitação de Bonificação e Desconto;Não informado;Usuário adicional;Usuário adicional;—;Migração/Outro;Não informado;Redução de custo;"Denis tem demonstrado um alto nível de engajamento com a plataforma e vem realizando sucessivos upgrades — foram sete apenas em outubro, elevando o plano de R$ 4.085,74 para R$ 4.677,74. Ele utiliza a Digisac desde 2021, sempre mantendo recorrência e histórico positivo.  Além disso, o cliente indicou novas contas ativas que totalizam um valor de aproximadamente R$ 1.126,00/mês, reforçando seu papel como promotor espontâneo da marca, sem ter solicitado qualquer retorno financeiro pelas indicações. Atualmente, ele possui dois users e 1 conexão WhatsApp bonificadas da contratação de 2021 e desconto nas conexões, benefício concedido anteriormente em um contexto de retenção, ainda em 2023.  Diante desse histórico, acredito que uma revisão na política de desconto atual — ainda que pontual — seria um reconhecimento justo pela fidelidade, volume de upgrades e contribuição indireta para a expansão da base de clientes. Essa ação também reforçaria o relacionamento e abriria espaço para futuras expansões dentro da própria conta, o que o cliente já sinalizou ter intenção de fazer.  Sugiro avaliarmos a possibilidade de uma margem de desconto adicional ou condição diferenciada temporária, como forma de valorização e estímulo à continuidade do crescimento dentro da Digisac.  nomes dos urls  | data de criação | valor de entrada;  hospitalxv.digisac.com.br/ | 24/06/2025 | R$332,00 gruponascer.digisac.io/ | 30/10/2025 | R$ 313,00 hsms.digisac.io | 04/11/2025 | R$ 197,00 pluralmed.digisac.io | 21/10/2025 | 284,00  --- Total R$ 1126,00";1;0.0;0.0;__EXCLUIR__;;;Não calculado;Usuário adicional;Usuário adicional;Usuários;Não considerado;Sem link no Card Financeiro
07/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Usuário não identificado;Usuário inexistente;False;visage;Upgrade;Não informado;Transcrição de Áudio;Transcrição de Áudio;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Upgrade;;;Não calculado;Transcrição de Áudio;Transcrição de Áudio;IA;Não considerado;Sem link no Card Financeiro
07/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Mariana Nunes;Mariana Nunes;True;fsprime;Upgrade;Não informado;Primeira ativação de número oficial;Primeira ativação de número oficial;—;Migração/Outro;Não informado;Outros motivos descritos;Primeira ativação de conexão oficial;1;0.0;0.0;Upgrade;;;Não calculado;Primeira ativação de número oficial;Primeira ativação de número oficial;Conexão;Não considerado;Sem link no Card Financeiro
07/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Sem proprietário;Usuário inexistente;False;completoseguros;Downgrade;Não informado;Usuário adicional;Usuário adicional;—;Migração/Outro;Redução de demanda;Redução de custo;Tipo: Downgrade Produto:11 usuários Valor: 319,00 URL: completoseguros Protocolo:202511071550196 Motivo: Problema com banimento, mudança de estratégia. Pretende voltar.    Tipo: Downgrade Produto:16 Conexões Valor: 1424,00 URL: completoseguros Protocolo:202511071550196 Motivo: Problema com banimento, mudança de estratégia. Pretende voltar.;1;0.0;0.0;Downgrade;;;Não calculado;Usuário adicional;"Usuário adicional; Conexão adicional de WhatsApp";Usuários;Não considerado;Sem link no Card Financeiro
07/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Sem proprietário;Usuário inexistente;False;completoseguros;Downgrade;Não informado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;—;Migração/Outro;Redução de demanda;Redução de custo;Tipo: Downgrade Produto:11 usuários Valor: 319,00 URL: completoseguros Protocolo:202511071550196 Motivo: Problema com banimento, mudança de estratégia. Pretende voltar.    Tipo: Downgrade Produto:16 Conexões Valor: 1424,00 URL: completoseguros Protocolo:202511071550196 Motivo: Problema com banimento, mudança de estratégia. Pretende voltar.;1;0.0;0.0;Downgrade;;;Não calculado;Conexão adicional de WhatsApp;"Usuário adicional; Conexão adicional de WhatsApp";Conexão;Não considerado;Sem link no Card Financeiro
07/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Tadiane Biason;Tadiane Biason;True;musassaude;Upgrade;Não informado;Usuário adicional;Usuário adicional;—;Migração/Outro;Não informado;Redução de custo;Tipo: Upgrade Produto:1 usuário Valor: 19,90 URL: musassaude Protocolo: 202511121557060     Tipo: Upgrade Produto:Funil de Vendas Valor: 49,00 URL: musassaude Protocolo: 202511121557060;1;0.0;0.0;Upgrade;;;Não calculado;Usuário adicional;"Usuário adicional; Funil de vendas";Usuários;Não considerado;Sem link no Card Financeiro
07/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Tadiane Biason;Tadiane Biason;True;musassaude;Upgrade;Não informado;Funil de vendas;Funil de vendas;—;Migração/Outro;Não informado;Redução de custo;Tipo: Upgrade Produto:1 usuário Valor: 19,90 URL: musassaude Protocolo: 202511121557060     Tipo: Upgrade Produto:Funil de Vendas Valor: 49,00 URL: musassaude Protocolo: 202511121557060;1;0.0;0.0;Upgrade;;;Não calculado;Funil de vendas;"Usuário adicional; Funil de vendas";Módulos;Não considerado;Sem link no Card Financeiro
07/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Vinicius Simões;Vinicius Simões;True;sbr;Downgrade;Não informado;Integração;Integração;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Downgrade;;;Não calculado;Integração;Integração;Integração;Não considerado;Sem link no Card Financeiro
10/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Usuário não identificado;Usuário inexistente;False;apiresdesign;Upgrade;Não informado;Funil de vendas;Funil de vendas;—;Migração/Outro;Não informado;Outros motivos descritos;"""UP funil de vendas""";1;0.0;0.0;Upgrade;;;Não calculado;Funil de vendas;Funil de vendas;Módulos;Não considerado;Sem link no Card Financeiro
10/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Usuário não identificado;Usuário inexistente;False;solusconcincoestrelas;Solicitação de Teste;Não informado;Funil de vendas;Funil de vendas;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Teste;;;Não calculado;Funil de vendas;Funil de vendas;Módulos;Não considerado;Sem link no Card Financeiro
11/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Luis Siqueira;Luis Siqueira;True;drexameonline;Upgrade;Não informado;Servidores;Servidores;—;Migração/Outro;Não informado;Redução de custo;Cliente fez a contratação do servidor 8/16 no valor de R$ 349,00;1;0.0;0.0;Upgrade;;;Não calculado;Servidores;Servidores;Servidor;Não considerado;Sem link no Card Financeiro
12/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Usuário não identificado;Usuário inexistente;False;livance;Upgrade;Não informado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;—;Migração/Outro;Não informado;Redução de custo;Upgrade de 4 Conexões WABA / Gupshup / Direct Payment - Valor R$356 - sendo R$89 cada.;1;0.0;0.0;Upgrade;;;Não calculado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;Conexão;Não considerado;Sem link no Card Financeiro
12/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Usuário não identificado;Usuário inexistente;False;dmcont;Downgrade;Não informado;IA Agent;IA Agent;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Downgrade;;;Não calculado;IA Agent;IA Agent;IA;Não considerado;Sem link no Card Financeiro
12/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Sem proprietário;Usuário inexistente;False;holaturismo;Downgrade;Não informado;Usuário adicional;Usuário adicional;—;Migração/Outro;Banimento;Redução de custo;Numero standard foi restrito, é posível utilizar apenas no aparelho e por ser um número antigo da empresa não deseja ativar outro no lugar nesse momento, mas pretende se tornar WABA, para isso está concluindo a criação de seu site para se adaptar aos pré-requisitos necessários.  Reduzirá todo o plano para o ACELERA para manter seu ambiente ativo até o momento em que seja possível ativar o WhatsApp Oficial.   Usuarios adicionais- 290,00 Servidor 4/8 - 114,00  Combo do lançamento - IA Texto Mágico - 113,00  (Novo) Modulo - Funil de Vendas - Digisac  - 89,90;1;0.0;0.0;Downgrade;;;Não calculado;Usuário adicional;"Usuário adicional; Servidores; Funil de vendas; Texto Mágico";Usuários;Não considerado;Sem link no Card Financeiro
12/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Sem proprietário;Usuário inexistente;False;holaturismo;Downgrade;Não informado;Servidores;Servidores;—;Migração/Outro;Banimento;Redução de custo;Numero standard foi restrito, é posível utilizar apenas no aparelho e por ser um número antigo da empresa não deseja ativar outro no lugar nesse momento, mas pretende se tornar WABA, para isso está concluindo a criação de seu site para se adaptar aos pré-requisitos necessários.  Reduzirá todo o plano para o ACELERA para manter seu ambiente ativo até o momento em que seja possível ativar o WhatsApp Oficial.   Usuarios adicionais- 290,00 Servidor 4/8 - 114,00  Combo do lançamento - IA Texto Mágico - 113,00  (Novo) Modulo - Funil de Vendas - Digisac  - 89,90;1;0.0;0.0;Downgrade;;;Não calculado;Servidores;"Usuário adicional; Servidores; Funil de vendas; Texto Mágico";Servidor;Não considerado;Sem link no Card Financeiro
12/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Sem proprietário;Usuário inexistente;False;holaturismo;Downgrade;Não informado;Funil de vendas;Funil de vendas;—;Migração/Outro;Banimento;Redução de custo;Numero standard foi restrito, é posível utilizar apenas no aparelho e por ser um número antigo da empresa não deseja ativar outro no lugar nesse momento, mas pretende se tornar WABA, para isso está concluindo a criação de seu site para se adaptar aos pré-requisitos necessários.  Reduzirá todo o plano para o ACELERA para manter seu ambiente ativo até o momento em que seja possível ativar o WhatsApp Oficial.   Usuarios adicionais- 290,00 Servidor 4/8 - 114,00  Combo do lançamento - IA Texto Mágico - 113,00  (Novo) Modulo - Funil de Vendas - Digisac  - 89,90;1;0.0;0.0;Downgrade;;;Não calculado;Funil de vendas;"Usuário adicional; Servidores; Funil de vendas; Texto Mágico";Módulos;Não considerado;Sem link no Card Financeiro
12/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Sem proprietário;Usuário inexistente;False;holaturismo;Downgrade;Não informado;Texto Mágico;Texto Mágico;—;Migração/Outro;Banimento;Redução de custo;Numero standard foi restrito, é posível utilizar apenas no aparelho e por ser um número antigo da empresa não deseja ativar outro no lugar nesse momento, mas pretende se tornar WABA, para isso está concluindo a criação de seu site para se adaptar aos pré-requisitos necessários.  Reduzirá todo o plano para o ACELERA para manter seu ambiente ativo até o momento em que seja possível ativar o WhatsApp Oficial.   Usuarios adicionais- 290,00 Servidor 4/8 - 114,00  Combo do lançamento - IA Texto Mágico - 113,00  (Novo) Modulo - Funil de Vendas - Digisac  - 89,90;1;0.0;0.0;Downgrade;;;Não calculado;Texto Mágico;"Usuário adicional; Servidores; Funil de vendas; Texto Mágico";IA;Não considerado;Sem link no Card Financeiro
13/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Usuário não identificado;Usuário inexistente;False;nogara;Solicitação de Teste;Não informado;Funil de vendas;Funil de vendas;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Teste;;;Não calculado;Funil de vendas;Funil de vendas;Módulos;Não considerado;Sem link no Card Financeiro
13/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Usuário não identificado;Usuário inexistente;False;hassadv;Upgrade;Não informado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;—;Migração/Outro;Não informado;Outros motivos descritos;1 Conexão Oficial Waba Gupshup Direct Pay - R$89,00;1;0.0;0.0;Upgrade;;;Não calculado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;Conexão;Não considerado;Sem link no Card Financeiro
13/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Usuário não identificado;Usuário inexistente;False;desbravandonatal;Migração para número oficial;Não informado;Migração para número oficial;Migração para número oficial;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Migração;;;Não calculado;Migração para número oficial;Migração para número oficial;Conexão;Não considerado;Sem link no Card Financeiro
13/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Usuário não identificado;Usuário inexistente;False;casadediscipulos;Upgrade;Não informado;Primeira ativação de número oficial;Primeira ativação de número oficial;—;Migração/Outro;Não informado;Outros motivos descritos;Cliente realizou upgrade de conexão adicional WABA R$ 89,00. Vai migrar da plataforma ChatGuru para a Digisac.  Plano Base - 2 Usuarios - 1 Conexao - R$ 197,00 Usuarios adicionais | 2 x 29,00 | R$ 58,00 Conexão Adicional de WhatsApp | 2 x R$ 89,00 | 178,00 Conexão adicional WABA R$ 89,00 (contratada nesse up)  total atual R$ 522,00;1;0.0;0.0;Upgrade;;;Não calculado;Primeira ativação de número oficial;Primeira ativação de número oficial;Conexão;Não considerado;Sem link no Card Financeiro
13/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Gustavo Medeiros;Gustavo Medeiros;True;espacoarteitalinea;Migração para número oficial;Não informado;Migração para número oficial;Migração para número oficial;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Migração;;;Não calculado;Migração para número oficial;Migração para número oficial;Conexão;Não considerado;Sem link no Card Financeiro
14/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Usuário não identificado;Usuário inexistente;False;amorsaudearaucaria;Migração para número oficial;Não informado;Migração para número oficial;Migração para número oficial;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Migração;;;Não calculado;Migração para número oficial;Migração para número oficial;Conexão;Não considerado;Sem link no Card Financeiro
14/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Usuário não identificado;Usuário inexistente;False;imunocentro;Upgrade;Não informado;Usuário adicional;Usuário adicional;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Upgrade;;;Não calculado;Usuário adicional;Usuário adicional;Usuários;Não considerado;Sem link no Card Financeiro
17/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Usuário não identificado;Usuário inexistente;False;auxiliocertificacao;Upgrade;Não informado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;—;Migração/Outro;Não informado;Outros motivos descritos;Upgrade Conexão Adicional WABA R$ 89,00 | Cliente ja possui Plano Base WABA e esta contratando uma conexão adicional | Protocolo: 202511171562060;1;0.0;0.0;Upgrade;;;Não calculado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;Conexão;Não considerado;Sem link no Card Financeiro
17/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Usuário não identificado;Usuário inexistente;False;cmi;Migração para número oficial;Não informado;Migração para número oficial;Migração para número oficial;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Migração;;;Não calculado;Migração para número oficial;Migração para número oficial;Conexão;Não considerado;Sem link no Card Financeiro
17/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Leticia Silva;Leticia Silva;True;grcaempresarial;Upgrade;Não informado;Usuário adicional;Usuário adicional;—;Migração/Outro;Não informado;Outros motivos descritos;Up 1 usuário.;1;0.0;0.0;Upgrade;;;Não calculado;Usuário adicional;Usuário adicional;Usuários;Não considerado;Sem link no Card Financeiro
17/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Sem proprietário;Usuário inexistente;False;ploomcont;Solicitação de Teste;Não informado;Servidores;Servidores;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Teste;;;Não calculado;Servidores;Servidores;Servidor;Não considerado;Sem link no Card Financeiro
17/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Vinicius Simões;Vinicius Simões;True;4ufullcommerce;Upgrade;Não informado;Integração;Integração;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Upgrade;;;Não calculado;Integração;Integração;Integração;Não considerado;Sem link no Card Financeiro
18/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Usuário não identificado;Usuário inexistente;False;domodontopremium;Migração para número oficial;Não informado;Migração para número oficial;Migração para número oficial;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Migração;;;Não calculado;Migração para número oficial;Migração para número oficial;Conexão;Não considerado;Sem link no Card Financeiro
18/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Usuário não identificado;Usuário inexistente;False;assinetvplay;Upgrade;Não informado;Servidores;Servidores;—;Migração/Outro;Não informado;Outros motivos descritos;Upgrade - Servidor 2/4 R$ 89,00, Indicado por Gabriela Oliveira (suporte) | Protocolo: 202511171560932;1;0.0;0.0;Upgrade;;;Não calculado;Servidores;Servidores;Servidor;Não considerado;Sem link no Card Financeiro
19/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Usuário não identificado;Usuário inexistente;False;promenacmotos;Migração para número oficial;Não informado;Primeira ativação de número oficial;Primeira ativação de número oficial;—;Migração/Outro;Não informado;Outros motivos descritos;Primeira conexão de Whatsapp Oficial;1;0.0;0.0;Migração;;;Não calculado;Primeira ativação de número oficial;Primeira ativação de número oficial;Conexão;Não considerado;Sem link no Card Financeiro
19/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Luis Siqueira;Luis Siqueira;True;infocodigitalsp;Migração para número oficial;Não informado;Migração para número oficial;Migração para número oficial;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Migração;;;Não calculado;Migração para número oficial;"Migração para número oficial; Primeira ativação de número oficial";Conexão;Não considerado;Sem link no Card Financeiro
19/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Luis Siqueira;Luis Siqueira;True;infocodigitalsp;Migração para número oficial;Não informado;Primeira ativação de número oficial;Primeira ativação de número oficial;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Migração;;;Não calculado;Primeira ativação de número oficial;"Migração para número oficial; Primeira ativação de número oficial";Conexão;Não considerado;Sem link no Card Financeiro
19/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Melissa Duarte;Melissa Duarte;True;vanessacred;Migração para número oficial;Não informado;Migração para número oficial;Migração para número oficial;—;Migração/Outro;Não informado;Outros motivos descritos;UP Conexão adicional de API oficial Conexão WABA / Gupshup / Direct Payment | R$89,00;1;0.0;0.0;Migração;;;Não calculado;Migração para número oficial;Migração para número oficial;Conexão;Não considerado;Sem link no Card Financeiro
